"Id","Column_B","Name","Shortcut","ShareNumbers","SharePrice","Date","Description","Column_I","Column_J","Column_K","Column_L","Href","PhoneNumber","Email","FullName","HeadAccount","Profile","Address","HrefStatus","VoteNumbers","Date2","Column_W","Column_X","Volumen20"
"12","3","Lotos","LTS","129873362","40.5","2013-05-20 00:00:00","Grupa Kapitałowa LOTOS jest zintegrowanym pionowo koncernem naftowym, który zajmuje się poszukiwaniem i wydobyciem ropy naftowej, jej przerobem oraz sprzedażą hurtową i detaliczną wysokiej jakości produktów naftowych. Jest czołowym producentem i dostawcą na rynek m.in. benzyny bezołowiowej, oleju napędowego oraz paliwa lotniczego, a także liderem w produkcji i sprzedaży w Polsce olejów silnikowych, asfaltów modyfikowanych oraz parafin. Grupa LOTOS jest właścicielem ogólnopolskiej sieci stacji pa","PLLOTOS00025","30","4718598","2","www.lotos.pl","(058) 308-71-09","lotos@grupalotos.pl","Grupa Lotos S.A.","Paweł Olechowicz","Wytwarzenie produktów rafinacji ropy naftowej (23.20)","ul. Elbląska 135, 80-718 Gdańsk","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/lts.pdf">Pobierz</a></td></tr>","129873362","2012-11-28 00:00:00","1. Otwarcie Obrad Zgromadzenia
2. Wybór Przewodniczącego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Zmiany w Statucie Spółki.
6. Zamknięcie obrad Zgromadzenia.","2012-08-01 00:00:00","11353857.812625"
"13","3","PBG","PBG","14295000","3.7999999999999998","2013-05-20 00:00:00","PBG SA stoi na czele Grupy Kapitałowej, której profil działalności obejmuje generalne wykonawstwo instalacji dla gazu ziemnego i ropy naftowej, wody i paliw w systemie "pod klucz" oraz kompleksową realizację inwestycji z zakresu budownictwa przemysłowego, mieszkaniowego, infrastrukturalnego, drogowego i energetycznego. Spółki z Grupy Kapitałowej PBG kompleksowo realizują zadania w obszarach: budowy instalacji do przesyłu i magazynowania gazu ziemnego i ropy naftowej oraz paliw, budownictwa inżyn","PLPBG0000029","4","1","4","www.pbg-sa.pl","(061) 665-17-00","polska@pbg-sa.pl","PBG S.A.","Paweł Mortas","Budownictwo ogólne i inżynieria lądowa (45.31)","Wysogotowo, ul. Skórzewska 35, 62-081 Przeźmierowo","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/pbg.pdf">Pobierz</a></td></tr>","14295000","2012-04-03 00:00:00","Otwarcie Nadzwyczajnego Walnego Zgromadzenia.
Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
Przedstawienie porządku obrad.
Wybór Komisji Skrutacyjnej.
Podjęcie uchwały w sprawie ustalenia liczby członków Rady Nadzorczej.
Podjęcie uchwały w sprawie powołania członka Rady Nadzorczej.
Podjęcie uchwały w sprawie podwyższenia kapitału zakładowego Spółki w drodze emisji akc","2012-08-01 00:00:00","556211.63124999986"
"14","3","PeKaO Bank Polska Kasa Opieki","PEO","262470034","160.25","2013-05-20 00:00:00","Bank Pekao SA działa od ponad 80 lat i jest jednym z największych banków Europy Środkowo-Wschodniej. Dysponuje drugą co do wielkości siecią oddziałów (ponad 1000 placówek w całym kraju) oraz siecią ponad 4000 bezpłatnych bankomatów w Polsce i 20 000 w całej Europie. Bank Pekao SA w 2010 roku otrzymał tytuł "Najcenniejszej polskiej firmy 2009 r." tygodnika "Newsweek" i AT Kearney Czterokrotnie zdobył tytuł Najlepszego Banku w Polsce w roku 2005, 2008, 2009 oraz 2010 przyznawany przez magazyn "Eur","PLPEKAO00016","2","5126","2","www.pekao.com.pl","(022) 656-00-00","bri@pekao.com.pl; info@pekao.com.pl","Bank Polska Kasa Opieki S.A.","Luigi Lovaglio","Działalność bankowa (65.12)","ul. Grzybowska 53/57, 00-950 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/peo.pdf">Pobierz</a></td></tr>","262470034","2013-06-12 00:00:00","1. Otwarcie obrad Zwyczajnego Walnego Zgromadzenia Banku Polska Kasa Opieki S.A.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia Banku Polska Kasa Opieki S.A.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Wybór Komisji Skrutacyjnej.
5. Przyjęcie porządku obrad Zwyczajnego Walnego Zgromadzenia Banku Polska Kasa Opieki S.A.
6. Rozpatrzenie sprawozdania Zarządu Banku z działalności Banku Polska Kasa Opieki S.A. w 20","2012-08-01 00:00:00","82194790.724374995"
"15","3","Polskie Górnictwo Naftowe i Gazownictwo","PGN","5900000000","5.8700000000000001","2013-05-20 00:00:00","Spółka posiada pozycję lidera rynku gazu ziemnego w Polsce i jest jedyną pionowo zintegrowaną firmą w sektorze gazowym w kraju. Wydobycie gazu ziemnego i ropy naftowej jest jednym z kluczowych czynników zajmowania przez spółkę konkurencyjnej pozycji na liberalizowanym rynku gazu w kraju. Obrót i dystrybucja gazu ziemnego stanowią integralny obszar działalności gospodarczej. Według stanu na dzień 30 czerwca 2011 roku w skład Grupy Kapitałowej wchodziły PGNiG SA jako podmiot dominujący oraz 40 spó","PLPGNIG00014","30","4718598","2","www.pgnig.pl","(022) 691-79-00","ri@pgnig.pl","Polskie Górnictwo Naftowe i Gazownictwo S.A.","Grażyna Piotrowska-Oliwa","Wytwarzanie paliw gazowych; dystrybucja paliw gazowych w systemie sieciowym (40.20)","ul. Marcina Kasprzaka 25, 01-224 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/pgn.pdf">Pobierz</a></td></tr>","5900000000","2013-04-24 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia,
2. Wybór Przewodniczącego Walnego Zgromadzenia,
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał,
4. Przyjęcie porządku obrad,
5. Sporządzenie listy obecności,
6. Rozpatrzenie i zatwierdzenie sprawozdania finansowego PGNiG S.A. sporządzonego zgodnie z Międzynarodowymi Standardami Sprawozdawczości Finansowej za rok 2012 oraz sprawozdania Zarządu
z działalności Spółki w 2012 roku,
7. Rozpatrzenie i zatwie","2012-08-01 00:00:00","20210492.846625"
"16","3","Polski Koncern Naftowy ORLEN","PKN","427709061","51.700000000000003","2013-05-20 00:00:00","Spółka jest jednym z największych podmiotów przemysłu naftowego w Europie Środkowo-Wschodniej. Zajmuje się przerobem ropy naftowej na benzyny bezołowiowe, olej napędowy, olej opałowy, paliwo lotnicze, tworzywa sztuczne i wyroby petrochemiczne. Zarządza siedmioma rafineriami w Polsce, Czechach i na Litwie. Posiada największą w Europie Centralnej sieć stacji paliw zlokalizowaną w Polsce, Niemczech, Czechach i na Litwie.","PLPKN0000018","30","4718598","2","www.orlen.pl","(024) 365-28-95","ir@orlen.pl","Polski Koncern Naftowy ORLEN S.A.","Jacek Krawiec","Wytwarzenie produktów rafinacji ropy naftowej (23.20)","ul. Chemików 7, 09-411 Płock","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/pkn.pdf">Pobierz</a></td></tr>","427709061","2013-06-27 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Wybór Komisji Skrutacyjnej.
6. Rozpatrzenie sprawozdania Zarządu z działalności Spółki, sprawozdania finansowego Spółki, wniosku Zarządu w sprawie podziału zysku za rok obrotowy 2012 oraz sprawozdania Rady Nadzorczej z oceny sprawozdania Zarządu z działalności Spółki, sprawozdania fin","2012-08-01 00:00:00","43314473.866125003"
"17","3","Powszechna Kasa Oszczędności Bank Polski","PKO","1250000000","33.700000000000003","2013-05-20 00:00:00","PKO Bank Polski jest największym i jednym z najstarszych banków w Polsce. W ostatnich latach, w warunkach rosnącej konkurencji i kryzysu finansowego umocnił pozycję krajowego lidera, zajmując wiodącą pozycję w sprzedaży kredytów, a jednocześnie stał się największym pod względem aktywów bankiem Europy Środkowo-Wschodniej. Koncentrując się na wypracowywaniu solidnego zysku dla akcjonariuszy Bank osiąga doskonałe wyniki finansowe przy konserwatywnym podejściu do zarządzania ryzykiem. ","PLPKO0000016","2","5126","2","www.pkobp.pl","(022) 521-91-82","ir@pkobp.pl","Powszechna Kasa Oszczędności Bank Polski S.A.","Zbigniew Jagiełło","Działalność bankowa (65.12)","ul. Puławska 15, 02-515 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/pko.pdf">Pobierz</a></td></tr>","1250000000","2012-06-06 00:00:00","1) otwarcie obrad Zwyczajnego Walnego Zgromadzenia,
2) wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia,
3) stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia i jego zdolności do powzięcia wiążących uchwał,
4) przyjęcie porządku obrad,
5) rozpatrzenie sprawozdania Zarządu Banku z działalności PKO Banku Polskiego SA za 2011 rok, a także rozpatrzenie sprawozdania finansowego Powszechnej Kasy Oszczędności Banku Polskiego Spółki Akcyjnej za rok zakończony dnia 31 grudnia 201","2012-08-01 00:00:00","92624945.604124993"
"18","3","Polimex Mostostal","PXM","1333974588","0.35999999999999999","2013-05-20 00:00:00","Polimex-Mostostal to firma inżynieryjno-budowlana, aktywna na rynku od 1945 roku. Spółkę wyróżnia szeroki wachlarz usług świadczonych na zasadach generalnego wykonawstwa dla branży chemicznej, rafineryjno-petrochemicznej, energetycznej, ochrony środowiska oraz budownictwa przemysłowego i ogólnego. Firma działa także w obszarze budownictwa drogowego i kolejowego oraz infrastruktury komunalnej. Polimex-Mostostal jest największym w Polsce producentem i eksporterem wyrobów stalowych, w tym krat pomo","PLMSTSD00019","4","16394","3","www.polimex-mostostal.pl","(22) 829-71-00...109; (25) 644-4","investor.relations@polimex.pl; kontakt@polimex.pl","Polimex-Mostostal S.A.","Gregor Sobisch","Produkcja konstrukcji metalowych (28.11)","ul. Czackiego 15/17, 00-950 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/pxm.pdf">Pobierz</a></td></tr>","1333974588","2013-06-03 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Sporządzenie listy obecności Akcjonariuszy.
4. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
5. Wybór Komisji Skrutacyjnej.
6. Przyjęcie porządku obrad.
7. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki oraz sprawozdania finansowego Spółki za rok obrotowy 2012.
8. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Grupy","2012-08-01 00:00:00","1335436.6720000005"
"19","3","Polnord","PND","25633027","6.0700000000000003","2013-05-20 00:00:00","Polnord SA jest jedną z najbardziej doświadczonych na rynku budowlanym i deweloperskim firm w Polsce. Powstała w 1977 roku jako biuro generalnego wykonawcy eksportu budownictwa. W 1988 roku, już jako przedsiębiorstwo wykonawcze, przyjęła nazwę Polnord. Spółka na bieżąco wykorzystuje trzydziestoletnie doświadczenie w działalności inwestycyjnej i deweloperskiej, dzięki temu potrafi szybko i elastycznie dostosować się do wymagań rynku, reagować na zmienne warunki, właściwie określać kierunki inwest","PLPOLND00019","5","32786","3","www.polnord.pl","(058) 628-89-50","polnord@polnord.pl","Polnord S.A.","Piotr Wesołowski","Budownictwo ogólne i inżynieria lądowa (45.21)","ul. Śląska 35/37, 81-310 Gdynia","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/PND.pdf">Pobierz</a></td></tr>","25633027","2013-03-20 00:00:00","1. Otwarcie posiedzenia i wybór Przewodniczącego obrad NWZ.
2. Powołanie Komisji Skrutacyjnej.
3. Stwierdzenie prawidłowości zwołania NWZ i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad NWZ i obowiązującego regulaminu obrad Walnych Zgromadzeń.
5. Podjęcie uchwały w sprawie połączenia Polnord S.A. z siedzibą w Gdyni ze spółkami Polnord - Łódź I sp. z o.o. z siedzibą w Gdyni, Polnord - Łódź III sp. z o.o. z siedzibą w Gdyni, PD Development sp. z o.o. z siedzibą w Gdyni oraz Po","2012-08-01 00:00:00","897551.23450000002"
"20","3","Telekomunikacja Polska","TPS","1335649021","7.79","2013-05-20 00:00:00","Grupa TP jest wiodącym dostawcą usług telekomunikacyjnych w Polsce. Działa we wszystkich segmentach rynku telekomunikacyjnego. Na koniec pierwszego kwartału 2011, z usług Grupy TP korzystało 14,4 mln klientów telefonii komórkowej, 6,2 mln abonentów telefonii stacjonarnej, 2,3 mln klientów usług szerokopasmowego dostępu do internetu oraz 0,6 mln abonentów usług telewizyjnych. Na koniec 2010 roku przychody Grupy wyniosły 15,7 mld zł, przy marży EBITDA na poziomie 36,7% i wolnych przepływach pienię","PLTLKPL00017","33","6292486","2","www.orange-ir.pl","(022) 527-00-00; 527-27-36","investor.relations@telekomunikacja.pl","Telekomunikacja Polska S.A.","Maciej Witucki","Tlekomunikacja (64.20)","ul. Twarda 18, 00-105 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/tps.pdf">Pobierz</a></td></tr>","1335649021","2012-04-12 00:00:00","Otwarcie Walnego Zgromadzenia.
Wybór Przewodniczącego.
Stwierdzenie ważności Zgromadzenia i jego zdolności do podejmowania uchwał.
Przyjęcie porządku obrad.
Wybór Komisji Skrutacyjnej.
Rozpatrzenie sprawozdania Zarządu z działalności Spółki oraz sprawozdania finansowego za rok obrotowy 2011.
Rozpatrzenie wniosku Zarządu dotyczącego podziału zysku Spółki za rok obrotowy 2011 oraz przeznaczenia części środków z kapitału zapasowego na wypłatę dywidendy.
Rozpatrzenie sprawozdania Rady Nadzorczej z o","2012-08-01 00:00:00","25350456.336124998"
"21","3","TVN","TVN","343876421","9.6999999999999993","2013-05-20 00:00:00","Spółka jest największą prywatną grupą medialną w Polsce. Obecnie nadaje dziesięć należących do nas kanałów: TVN, TVN 7, TVN 24, TVN Meteo, TVN Turbo, ITVN, TVN Style, NTL Radomsko, TVN CNBC Biznes oraz TVN Warszawa. Grupa TVN jest także właścicielem wiodącego polskiego portalu internetowego Onet.pl, serwisów internetowych tvn24.pl i plejada.pl oraz platformy cyfrowej ?n?.","PLTVN0000017","16","262154","2","www.investor.tvn.pl/","(022) 856-60-60; 856-66-14","investor-relations@tvn.pl","TVN S.A.","Markus Tellenbach","Działalność radiowa i telewizyjna (92.20)","ul. Wiertnicza 166, 02-952 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/tvn.pdf">Pobierz</a></td></tr>","343876421","2013-04-15 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Wybór Komisji Skrutacyjnej.
6. Rozpatrzenie sprawozdania finansowego Spółki za rok obrotowy 2012 oraz podjęcie uchwały w sprawie jego zatwierdzenia.
7. Rozpatrzenie sprawozdania Zarządu z działalności Spółki w roku obrotowym 2012 oraz podjęcie uchwały w sprawie jego zatwierdzenia.
8. ","2012-08-01 00:00:00","1343860.0493749999"
"22","3","Black Lion","BLI","120328705","0.93000000000000005","2013-05-20 00:00:00","Fundusz został powołany w ramach Programu Powszechnej Prywatyzacji. Obecnie działa jako tzw. opportunity fund - koncentruje się na inwestycjach o ponadprzeciętnym ryzyku i odpowiednio wyższej stopie zwrotu. Dotychczas zainwestował w akcję PPWK, sieć prywatnych klinik medycznych Scanmed, producenta naczyń Emalia Olkusz i sieć restauracji Hard Rock Cafe.","PLNFI0400015","7","16777218","4","www.supernova.nazwa.pl/nfiprogress","(022) 323-19-00","biuro@eqf.com.pl","Black Lion NFI S.A.","Maciej Wandzel","Pośrednictwo finansowe (65.23)","ul. Mińska 25, 03-808 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/bli.pdf">Pobierz</a></td></tr>","120328705","2013-05-14 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczacego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowosci zwołania Walnego Zgromadzenia i jego zdolnosci do podejmowania uchwał.
4. Przyjecie porzadku obrad Walnego Zgromadzenia.
5. Rozpatrzenie sprawozdania Zarzadu z działalnosci Spółki oraz sprawozdania finansowego Spółki za rok obrotowy 2012.
6. Rozpatrzenie sprawozdania Zarzadu z działalnosci grupy kapitałowej Spółki oraz sprawozdania finansowego Grupy Kapitałowej Spółki za rok obrotowy 2","2012-08-01 00:00:00","42323.370625000003"
"23","3","06 NFI (Magna Polonia)","06N","139219758","0.19","2013-05-20 00:00:00","Fundusz Magna Polonia S.A. to jeden z kluczowych graczy na krajowym rynku inwestycyjnym. Model biznesowy spółki oparty jest na alokacji środków w wybrane dziedziny polskiej gospodarki. Fundusz skupia się przede wszystkim na inwestycjach w zakresie szeroko pojętej telekomunikacji.  Celem strategicznym Funduszu jest zbudowanie silnej grupy telekomunikacyjnej zdolnej konkurować z liderami rynku. Wstępem do realizacji strategii inwestycyjnej było przejęcie na początku 2009 roku kontrolnych pakietów ","PLNFI0600010","7","16777218","4","www.magnapolonia.com.pl","(022) 630-77-00","biuro@magnapolonia.com.pl","Magna Polonia S.A.","Mirosław Janisiewicz","Pośrednictwo finansowe (65.23)","Al. Jerozolimskie 65/79, 00-697 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/06n.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/06n_09.09.2009.pdf">09.09.2009</a></td></tr>
","139219758","2012-12-17 00:00:00","1. Otwarcie obrad Nadzwyczajnego Walnego Zgromadzenia,
2. wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia,
3. stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania ważnych uchwał,
4. wybór Komisji Skrutacyjnej,
5. przyjęcie porządku obrad Nadzwyczajnego Walnego Zgromadzenia,
6. podjęcie uchwały w przedmiocie zmiany daty rozpoczęcia i zakończenia roku obrotowego Spółki oraz zmiany Statutu Spółki w zakresie zmiany daty rozpoczęcia i zak","2012-08-01 00:00:00","85215.556875000009"
"24","3","08 NFI","08N","42786848","0.71999999999999997","2013-05-20 00:00:00","Od 2004 roku Fundusz działa w sektorze nieruchomościowym, jako aktywny inwestor finansowy. Podstawowym celem inwestycyjnym są średnio-okresowe inwestycje, pozwalającej na wykreowanie wartości dodanej w projektach nieruchomościowych. Strategia działania Spółki polega na aktywnym angażowaniu się w projekty w obszarze nieruchomości, w szczególności deweloperskie, które pozwolą na osiągnięcie ponadprzeciętnej stopy zwrotu. Fundusz zamierza skoncentrować się na projektach będących aktualnie w fazie r","PLNFI0800016","5","32770","4","www.octava.com.pl","(22) 356-18-90","fundusz@octava.com.pl","Narodowy Fundusz Inwestycyjny Octava S.A.","Piotr Rymaszewski","Pośrednictwo finansowe (65.23)","ul. Wspólna 47/49, 00-684 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/08N.pdf">Pobierz</a></td></tr>","42786848","2013-06-06 00:00:00","1. Otwarcie Zwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia.
4. Sporządzenie listy obecności.
5. Przyjęcie porządku obrad.
6. Przedstawienie i rozpatrzenie:
a) sprawozdania Zarządu z działalności Spółki oraz z działalności Grupy Kapitałowej Narodowego Funduszu Inwestycyjnego OCTAVA Spółka Akcyjna w roku obrotowym 2012,
b) sprawozdania finansowego Spółki oraz sprawozdania finansow","2012-08-01 00:00:00","7442.3807500000021"
"26","3","ABM Solid","ABM","7934500","0.31","2013-05-20 00:00:00","Spółka tworzy grupę kapitałową podmiotów budowlanych, które działają we wszystkich podstawowych segmentach branży budowlanej, świadczących kompleksowe usługi "pod klucz", począwszy od projektowania obiektu, skończywszy na wykończeniu i uruchomieniu obiektu. Głównym źródłem przychodów Grupy są kontrakty z zakresu budownictwa niemieszkaniowego, a w jego ramach przede wszystkim budownictwa przemysłowego (np. hale produkcyjne, obiekty magazynowe, obeikty sportowe). Poszczególne Spółki z Grupy świadc","PLABMSD00015","4","1","10","www.abmsolid.eu","(14) 626-02-07","office@abmsolid.eu; mjarosz@abmsolid.eu","ABM Solid S.A. w upadłości układowej","Marek Pawlik","Budownictwo (45.00)","ul. Bartla 3, 33-100 Tarnów","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ABM.pdf">Pobierz</a></td></tr>","12574000","2013-04-10 00:00:00","1. Otwarcie Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Sporządzenie listy obecności.
4. Stwierdzenie prawidłowości zwołanego Nadzwyczajnego Zgromadzenia i jego zdolności do podejmowania uchwał.
5. Przyjęcie porządku obrad.
6. Wybór Komisji Mandatowo - Skrutacyjnej.
7. Zatwierdzenie sprawozdania finansowego Spółki za okres od 1 stycznia 2012 roku do 26 lipca 2012 roku.
8. Zmiany w składzie i wynagrodzeniu Rady Nadzorczej.
9. Zamknięcie o","2012-08-01 00:00:00","2583.4572500000004"
"27","3","AB","ABE","16187644","18.379999999999999","2013-05-20 00:00:00","Spółka jest jednym z największych dystrybutorów IT i elektroniki użytkowej w regionie Europy Środkowo-Wschodniej. Według rankingów branżowych - m.in. Computerworld TOP 200 w Polsce i "Reseller Magazine" w Czechach - AB S.A. jest największym dystrybutorem pod względem przychodów w regionie trzech krajów: Polska, Czechy i Słowacja. W skład Grupy AB wchodzą trzy spółki dystrybucyjne działające na trzech lokalnych rynkach (AB, AT Computers i AT Computer Slowacja), AT Compus (największy producent PC ","PLAB00000019","10","18","3","www.ab.pl","(71) 32-40-600","sekretariat@ab.pl","AB S.A.","Andrzej Przybyło","Sprzedaż hurtowa komputerów, urządzeń peryferyjnych i oprogramowania (51.84)","ul. Kościerzyńska 32, 51-416 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/abe.pdf">Pobierz</a></td></tr>","17500644","2012-12-19 00:00:00","1. Otwarcie Walnego Zgromadzenia,
2. Wybór Przewodniczącego Walnego Zgromadzenia,
3. Wybór Komisji Skrutacyjnej,
4. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał,
5. Przyjęcie porządku obrad,
6. Przedstawienie sprawozdania Zarządu z działalności Spółki oraz sprawozdania Zarządu z działalności grupy kapitałowej "AB Spółka Akcyjna" w okresie 01.07.2011r. - 30.06.2012 r.
7. Przedstawienie sprawozdania finansowego oraz skonsolidowanego sprawozdania ","2012-08-01 00:00:00","91101.676749999999"
"28","1","Automotive Components Europe","ACE","21230515","8.6799999999999997","2013-05-20 00:00:00","Grupa ACE to wiodący europejski dostawca podzespołów motoryzacyjnych do produkcji układów hamulcowych. Grupa specjalizuje się w produkcji dwóch podstawowych części hamulców tarczowych: żeliwnych jarzm i aluminiowych zacisków. Klientami Grupy ACE są najwięksi w Europie dostawcy podzespołów, tacy jak Continental Teves, TRW Automotive oraz Robert Bosch, a nasze produkty  montowane są w większości samochodów produkowanych w Europie.","LU0299378421","29","18","4","www.acegroup.lu","(+35) (22) 63-77-11","investor.relations@acegroup.lu","Automotive Components Europe S.A.","Jose M. Corrales","Produkcja części samochodowych (29.14)","82, route d'Arlon, L-1150 Luxembourg","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ACE.pdf">Pobierz</a></td></tr>","21230515","2013-06-18 00:00:00","1. Presentation of (i) the report of the board of directors on the annual and consolidated accounts for the 2012 financial year and (ii) the report of the independent auditor on the annual accounts and the consolidated accounts for the 2012 financial year.
2. Approval of the annual accounts for the 2012 financial year.
3. Approval of the consolidated financial statements for the 2012 financial year.
4. Approval of the allocation of results.
5. Approval of the discharge of the directors of the Co","2012-08-01 00:00:00","165072.685"
"29","3","Action","ACT","16410000","35.490000000000002","2013-05-20 00:00:00","Spółka tworzy Grupę Kapitałową zrzeszającą firmy działające w obszarze handlu i produkcji urządzeń IT, RTV/AGD, sprzętu biurowego oraz materiałów eksploatacyjnych. W ostatnim czasie realizuje również projekty e-commerce. Powiązania biznesowe między spółkami w ramach Grupy bazują na wspólnym rozwoju i wykorzystaniu know-how w zakresie logistyki i dystrybucji. Dominującą spółką w Grupie jest ACTION S.A. - jeden z największych dystrybutorów sprzętu IT i RTV/AGD. Spółka ta odpowiada za cały proces z","PLACTIN00018","10","1042","3","www.action.pl","(22) 332-16-00","action@action.pl; inwestor@action.pl","Action S.A.","Piotr Bieliński","Handel hurtowy akcesoriami komputerowymi (51.70)","ul. Jana Kazimierza 46/54, 01-248 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/act.pdf">Pobierz</a></td></tr>","16410000","2013-06-07 00:00:00","1. Otwarcie obrad Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Sporządzenie listy obecności.
4. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz zdolności do podejmowania uchwał.
5. Przyjęcie porządku obrad.
6. Rozpatrzenie sprawozdania Zarządu, sprawozdania finansowego Spółki oraz sprawozdania Rady Nadzorczej z wyników oceny sprawozdania Zarządu, sprawozdania finansowego Spółki, wniosku Zarządu w sprawie podziału zysku oraz z oceny sytuacji Spółki - za r","2012-08-01 00:00:00","189642.32999999999"
"30","3","Advadis","ADS","201455999","0.02","2013-05-20 00:00:00","Spółka  jest pierwszą na polskim rynku niezależną, skonsolidowaną grupą dystrybucyjną, świadczącą wyspecjalizowane usługi w branży piwowarskiej, napojów alkoholowych i bezalkoholowych. Istotną przewagą rynkową ADVADIS S.A. jest jej ogólnopolski zasięg, pozwalający świadczyć usługi niedostępne dla małych, rozproszonych na rynku dystrybutorów. Ogólnopolski charakter oraz niezależność od producentów daje jej możliwości oferowania najatrakcyjniejszych na rynku produktów oraz wsparcia ich sprzedaży, ","PLMBRST00015","10","1","10","www.advadis.com","(12) 415-87-73","zarzad@ads-sa.com.pl","ADVADIS S.A.","Adam Brodowski","Sprzedaż hurtowa napojów alkoholowych (46.34)","ul. Henryka Pachońskiego 5, 31-223 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ads.pdf">Pobierz</a></td></tr>","213455999","2012-04-30 00:00:00","Otwarcie obrad Walnego Zgromadzenia.
Wybór Komisji Skrutacyjnej.
Wybór Przewodniczącego Walnego Zgromadzenia.
Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia u jego zdolności do podejmowania uchwał.
Przyjęcie porządku obrad.
Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki oraz sprawozdania finansowego za rok obrotowy 2011.
Podjęcie uchwały o pokryciu straty za rok obrotowy 2011.
Udzielenie absolutorium poszzcególnym członkom organów Spółki z wykonania przez nich ","2012-08-01 00:00:00","1233.9939999999999"
